"No.","Time","Source","Destination","Protocol","Length","Info"
"236","11.765254","104.208.16.90","172.20.48.201","TCP","60","443  >  65324 [ACK] Seq=6506 Ack=2531 Win=63488 Len=0"
"237","11.791150","104.208.16.90","172.20.48.201","TLSv1.3","157","Application Data"
"238","11.835563","172.20.48.201","104.208.16.90","TCP","54","65323  >  443 [ACK] Seq=7019 Ack=6609 Win=65280 Len=0"
"239","11.840740","104.208.16.90","172.20.48.201","TLSv1.3","116","Application Data"
"240","11.841342","172.20.48.201","104.208.16.90","TLSv1.3","85","Application Data"
"241","11.843865","104.208.16.90","172.20.48.201","TCP","60","443  >  65323 [ACK] Seq=6671 Ack=7050 Win=59392 Len=0"
"242","11.899346","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"243","11.899346","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"244","12.027848","104.208.16.90","172.20.48.201","TLSv1.3","85","Application Data"
"245","12.036303","104.208.16.90","172.20.48.201","TLSv1.3","219","Application Data, Application Data"
"246","12.071370","172.20.48.201","104.208.16.90","TCP","54","65323  >  443 [ACK] Seq=7050 Ack=6702 Win=65280 Len=0"
"247","12.087467","172.20.48.201","104.208.16.90","TCP","54","65324  >  443 [ACK] Seq=2531 Ack=6671 Win=65280 Len=0"
"248","12.130426","172.20.48.201","35.186.224.22","TLSv1.2","138","Application Data"
"249","12.130645","172.20.48.201","35.186.224.22","TLSv1.2","93","Application Data"
"250","12.130746","172.20.48.201","35.186.224.22","TLSv1.2","793","Application Data"
"251","12.133669","35.186.224.22","172.20.48.201","TCP","60","443  >  65239 [ACK] Seq=1 Ack=85 Win=320 Len=0"
"252","12.133669","35.186.224.22","172.20.48.201","TCP","60","443  >  65239 [ACK] Seq=1 Ack=124 Win=320 Len=0"
"253","12.133669","35.186.224.22","172.20.48.201","TCP","60","443  >  65239 [ACK] Seq=1 Ack=863 Win=331 Len=0"
"254","12.134954","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"255","12.134952","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"256","12.140309","35.186.224.22","172.20.48.201","TLSv1.2","93","Application Data"
"257","12.160781","172.20.48.201","104.18.32.47","TCP","1440","65213  >  443 [ACK] Seq=7704 Ack=12639 Win=255 Len=1386 [TCP PDU reassembled in 261]"
"258","12.160781","172.20.48.201","104.18.32.47","TCP","1440","65213  >  443 [ACK] Seq=9090 Ack=12639 Win=255 Len=1386 [TCP PDU reassembled in 261]"
"259","12.160781","172.20.48.201","104.18.32.47","TCP","1440","65213  >  443 [ACK] Seq=10476 Ack=12639 Win=255 Len=1386 [TCP PDU reassembled in 261]"
"260","12.160781","172.20.48.201","104.18.32.47","TCP","1440","65213  >  443 [ACK] Seq=11862 Ack=12639 Win=255 Len=1386 [TCP PDU reassembled in 261]"
"261","12.160781","172.20.48.201","104.18.32.47","TLSv1.2","201","Application Data"
"262","12.160947","172.20.48.201","104.18.32.47","TLSv1.2","812","Application Data"
"263","12.164091","104.18.32.47","172.20.48.201","TCP","60","443  >  65213 [ACK] Seq=12639 Ack=9090 Win=97 Len=0"
"264","12.164091","104.18.32.47","172.20.48.201","TCP","60","443  >  65213 [ACK] Seq=12639 Ack=10476 Win=97 Len=0"
"265","12.164091","104.18.32.47","172.20.48.201","TCP","60","443  >  65213 [ACK] Seq=12639 Ack=11862 Win=97 Len=0"
"266","12.164091","104.18.32.47","172.20.48.201","TCP","60","443  >  65213 [ACK] Seq=12639 Ack=13248 Win=97 Len=0"
"267","12.164091","104.18.32.47","172.20.48.201","TCP","60","443  >  65213 [ACK] Seq=12639 Ack=13395 Win=97 Len=0"
"268","12.164091","104.18.32.47","172.20.48.201","TCP","60","443  >  65213 [ACK] Seq=12639 Ack=14153 Win=97 Len=0"
"269","12.181198","172.20.48.201","35.186.224.22","TCP","54","65239  >  443 [ACK] Seq=863 Ack=40 Win=251 Len=0"
"270","12.261104","35.186.224.22","172.20.48.201","TLSv1.2","137","Application Data"
"271","12.261743","172.20.48.201","35.186.224.22","TLSv1.2","93","Application Data"
"272","12.284980","104.208.16.90","172.20.48.201","TLSv1.3","350","Application Data"
"273","12.308914","35.186.224.22","172.20.48.201","TCP","60","443  >  65239 [ACK] Seq=123 Ack=902 Win=331 Len=0"
"274","12.337202","172.20.48.201","104.208.16.90","TCP","54","65323  >  443 [ACK] Seq=7050 Ack=6998 Win=65024 Len=0"
"275","12.368991","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"276","12.369000","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"277","12.449529","13.107.6.158","172.20.48.201","TLSv1.2","407","Application Data, Application Data"
"278","12.492726","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=756 Ack=1446 Win=253 Len=0"
"279","12.516720","172.20.48.201","13.107.6.158","TLSv1.2","160","Application Data"
"280","12.516828","172.20.48.201","13.107.6.158","TLSv1.2","134","Application Data"
"281","12.519751","172.20.48.201","52.111.252.16","TLSv1.2","132","Application Data"
"282","12.519886","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=1446 Ack=862 Win=243 Len=0"
"283","12.519886","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=1446 Ack=942 Win=243 Len=0"
"284","12.519902","172.20.48.201","52.111.252.16","TLSv1.2","491","Application Data"
"285","12.521805","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1023 Ack=2157 Win=786 Len=0"
"286","12.521805","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1023 Ack=2594 Win=797 Len=0"
"287","12.543776","104.18.32.47","172.20.48.201","TLSv1.2","345","Application Data"
"288","12.584764","172.20.48.201","104.18.32.47","TCP","54","65213  >  443 [ACK] Seq=14153 Ack=12930 Win=254 Len=0"
"289","12.589057","104.18.32.47","172.20.48.201","TLSv1.2","132","Application Data, Application Data"
"290","12.600022","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"291","12.600034","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"292","12.619557","52.111.252.16","172.20.48.201","TLSv1.2","96","Application Data"
"293","12.630228","172.20.48.201","104.18.32.47","TCP","54","65213  >  443 [ACK] Seq=14153 Ack=13008 Win=254 Len=0"
"294","12.662171","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=2594 Ack=1065 Win=251 Len=0"
"295","12.664989","52.111.252.16","172.20.48.201","TLSv1.2","262","Application Data, Application Data"
"296","12.691494","13.107.6.158","172.20.48.201","TLSv1.2","526","Application Data"
"297","12.709986","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=2594 Ack=1273 Win=250 Len=0"
"298","12.741639","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=942 Ack=1918 Win=251 Len=0"
"299","12.745275","13.107.6.158","172.20.48.201","TLSv1.2","85","Application Data"
"300","12.787975","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=942 Ack=1949 Win=251 Len=0"
"301","12.835101","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"302","12.835108","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"303","12.844575","172.20.48.201","13.107.6.158","TLSv1.2","160","Application Data"
"304","12.844742","172.20.48.201","13.107.6.158","TLSv1.2","135","Application Data"
"305","12.848863","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=1949 Ack=1048 Win=243 Len=0"
"306","12.848863","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=1949 Ack=1129 Win=243 Len=0"
"307","13.036255","172.20.48.201","3.233.158.26","TCP","55","65224  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1"
"308","13.039534","3.233.158.26","172.20.48.201","TCP","66","443  >  65224 [ACK] Seq=1 Ack=2 Win=79 Len=0 SLE=1 SRE=2"
"309","13.067169","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"310","13.067169","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"311","13.299629","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"312","13.299629","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"313","13.531263","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"314","13.531263","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"315","13.765782","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"316","13.765792","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"317","13.999136","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"318","13.999136","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"319","14.140967","172.20.48.201","172.20.55.255","UDP","86","57621  >  57621 Len=44"
"320","14.232943","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"321","14.232942","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"322","14.466934","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"323","14.466962","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"324","14.632252","13.107.6.158","172.20.48.201","TLSv1.2","407","Application Data, Application Data"
"325","14.634750","172.20.48.201","13.107.6.158","TLSv1.2","89","Application Data"
"326","14.637840","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=2302 Ack=1164 Win=243 Len=0"
"327","14.659552","172.20.48.201","13.107.6.158","TLSv1.2","163","Application Data"
"328","14.659697","172.20.48.201","13.107.6.158","TLSv1.2","143","Application Data"
"329","14.660074","172.20.48.201","52.111.252.16","TLSv1.2","128","Application Data"
"330","14.660175","172.20.48.201","52.111.252.16","TLSv1.2","500","Application Data"
"331","14.662610","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=2302 Ack=1273 Win=243 Len=0"
"332","14.662610","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=2302 Ack=1362 Win=243 Len=0"
"333","14.662610","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1273 Ack=2668 Win=797 Len=0"
"334","14.662610","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1273 Ack=3114 Win=808 Len=0"
"335","14.699470","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"336","14.699649","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"337","14.760760","52.111.252.16","172.20.48.201","TLSv1.2","96","Application Data"
"338","14.772185","13.107.6.158","172.20.48.201","TLSv1.2","373","Application Data"
"339","14.806984","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=3114 Ack=1315 Win=250 Len=0"
"340","14.810749","52.111.252.16","172.20.48.201","TLSv1.2","262","Application Data, Application Data"
"341","14.812952","172.20.48.201","52.111.252.16","TLSv1.2","96","Application Data"
"342","14.817155","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1523 Ack=3156 Win=808 Len=0"
"343","14.821788","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=1362 Ack=2621 Win=254 Len=0"
"344","14.826357","13.107.6.158","172.20.48.201","TLSv1.2","85","Application Data"
"345","14.867513","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=1362 Ack=2652 Win=254 Len=0"
"346","14.892590","172.20.48.201","13.107.6.158","TLSv1.2","163","Application Data"
"347","14.892673","172.20.48.201","13.107.6.158","TLSv1.2","144","Application Data"
"348","14.895213","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=2652 Ack=1471 Win=243 Len=0"
"349","14.895213","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=2652 Ack=1561 Win=243 Len=0"
"350","14.929988","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"351","14.929991","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"352","15.019812","13.107.6.158","172.20.48.201","TLSv1.2","373","Application Data"
"353","15.068953","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=1561 Ack=2971 Win=253 Len=0"
"354","15.074075","13.107.6.158","172.20.48.201","TLSv1.2","85","Application Data"
"355","15.115025","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=1561 Ack=3002 Win=253 Len=0"
"356","15.133038","172.20.48.201","13.107.6.158","TLSv1.2","160","Application Data"
"357","15.133122","172.20.48.201","13.107.6.158","TLSv1.2","145","Application Data"
"358","15.137304","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=3002 Ack=1667 Win=243 Len=0"
"359","15.137304","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=3002 Ack=1758 Win=243 Len=0"
"360","15.161928","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"361","15.161934","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"362","15.399090","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"363","15.399098","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"364","15.486224","172.20.48.201","52.111.252.16","TLSv1.2","131","Application Data"
"365","15.486430","172.20.48.201","52.111.252.16","TLSv1.2","504","Application Data"
"366","15.490962","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1523 Ack=3233 Win=808 Len=0"
"367","15.490962","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1523 Ack=3683 Win=818 Len=0"
"368","15.590575","52.111.252.16","172.20.48.201","TLSv1.2","96","Application Data"
"369","15.632813","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=3683 Ack=1565 Win=255 Len=0"
"370","15.632950","172.20.48.201","255.255.255.255","UDP","82","52506  >  1947 Len=40"
"371","15.632961","172.20.48.201","172.20.55.255","UDP","82","52505  >  1947 Len=40"
"372","15.635647","52.111.252.16","172.20.48.201","TLSv1.2","239","Application Data, Application Data"
"373","15.679225","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=3683 Ack=1750 Win=255 Len=0"
"374","15.730694","13.107.6.158","172.20.48.201","TLSv1.2","406","Application Data, Application Data"
"375","15.773456","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=1758 Ack=3354 Win=251 Len=0"
"376","16.065021","172.20.48.201","13.107.6.158","TLSv1.2","160","Application Data"
"377","16.065172","172.20.48.201","13.107.6.158","TLSv1.2","148","Application Data"
"378","16.069716","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=3354 Ack=1864 Win=243 Len=0"
"379","16.069716","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=3354 Ack=1958 Win=243 Len=0"
"380","16.230208","13.107.6.158","172.20.48.201","TLSv1.2","405","Application Data, Application Data"
"381","16.273066","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=1958 Ack=3705 Win=255 Len=0"
"382","16.333781","172.20.48.201","35.186.224.22","TCP","55","65267  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1 [TCP PDU reassembled in 3821]"
"383","16.338076","172.20.48.201","13.107.6.158","TLSv1.2","160","Application Data"
"384","16.338653","172.20.48.201","13.107.6.158","TLSv1.2","150","Application Data"
"385","16.343116","35.186.224.22","172.20.48.201","TCP","66","443  >  65267 [ACK] Seq=1 Ack=2 Win=266 Len=0 SLE=1 SRE=2"
"386","16.343116","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=3705 Ack=2064 Win=243 Len=0"
"387","16.343116","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=3705 Ack=2160 Win=243 Len=0"
"388","16.650614","172.20.48.201","52.111.252.16","TLSv1.2","132","Application Data"
"389","16.650752","172.20.48.201","52.111.252.16","TLSv1.2","509","Application Data"
"390","16.654241","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1750 Ack=3761 Win=818 Len=0"
"391","16.654241","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=1750 Ack=4216 Win=829 Len=0"
"392","16.747283","52.111.252.16","172.20.48.201","TLSv1.2","96","Application Data"
"393","16.801407","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=4216 Ack=1792 Win=254 Len=0"
"394","16.803883","52.111.252.16","172.20.48.201","TLSv1.2","262","Application Data, Application Data"
"395","16.849188","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=4216 Ack=2000 Win=254 Len=0"
"396","16.952657","172.20.48.201","3.233.158.26","TLSv1.2","338","Ignored Unknown Record"
"397","16.952762","172.20.48.201","3.233.158.26","TLSv1.2","93","Application Data"
"398","16.952792","172.20.48.201","3.233.158.26","TLSv1.2","1224","Application Data"
"399","16.952851","172.20.48.201","8.8.4.4","TLSv1.2","244","Application Data"
"400","16.952879","172.20.48.201","8.8.4.4","TLSv1.2","93","Application Data"
"401","16.952910","172.20.48.201","8.8.4.4","TLSv1.2","245","Application Data"
"402","16.957707","3.233.158.26","172.20.48.201","TCP","60","443  >  65271 [ACK] Seq=1 Ack=286 Win=100 Len=0"
"403","16.957707","3.233.158.26","172.20.48.201","TCP","60","443  >  65271 [ACK] Seq=1 Ack=325 Win=100 Len=0"
"404","16.957707","3.233.158.26","172.20.48.201","TCP","60","443  >  65271 [ACK] Seq=1 Ack=1495 Win=105 Len=0"
"405","16.957707","8.8.4.4","172.20.48.201","TCP","60","443  >  65215 [ACK] Seq=1 Ack=421 Win=710 Len=0"
"406","16.961261","8.8.4.4","172.20.48.201","TLSv1.2","661","Application Data, Application Data"
"407","16.972049","172.20.48.201","8.8.4.4","TLSv1.2","89","Application Data"
"408","16.983910","8.8.4.4","172.20.48.201","TLSv1.2","780","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"409","16.984479","172.20.48.201","8.8.4.4","TLSv1.2","93","Application Data"
"410","17.027944","8.8.4.4","172.20.48.201","TCP","60","443  >  65215 [ACK] Seq=1334 Ack=495 Win=710 Len=0"
"411","17.106012","13.107.6.158","172.20.48.201","TLSv1.2","404","Application Data, Application Data"
"412","17.126570","172.20.48.201","52.111.252.16","TLSv1.2","128","Application Data"
"413","17.126765","172.20.48.201","52.111.252.16","TLSv1.2","512","Application Data"
"414","17.129175","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=2000 Ack=4290 Win=829 Len=0"
"415","17.129175","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=2000 Ack=4748 Win=840 Len=0"
"416","17.158747","172.20.48.201","13.107.6.158","TCP","54","65216  >  443 [ACK] Seq=2160 Ack=4055 Win=254 Len=0"
"417","17.159107","52.111.252.16","172.20.48.201","TLSv1.2","96","Application Data"
"418","17.203842","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=4748 Ack=2042 Win=253 Len=0"
"419","17.206660","52.111.252.16","172.20.48.201","TLSv1.2","239","Application Data, Application Data"
"420","17.250458","172.20.48.201","52.111.252.16","TCP","54","65217  >  443 [ACK] Seq=4748 Ack=2227 Win=253 Len=0"
"421","17.274373","172.20.48.201","13.107.6.158","TLSv1.2","160","Application Data"
"422","17.274461","172.20.48.201","13.107.6.158","TLSv1.2","156","Application Data"
"423","17.277962","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=4055 Ack=2266 Win=243 Len=0"
"424","17.277962","13.107.6.158","172.20.48.201","TCP","60","443  >  65216 [ACK] Seq=4055 Ack=2368 Win=243 Len=0"
"425","17.426779","3.233.158.26","172.20.48.201","TLSv1.2","93","Application Data"
"426","17.470158","172.20.48.201","3.233.158.26","TCP","54","65271  >  443 [ACK] Seq=1495 Ack=40 Win=255 Len=0"
"427","17.471060","172.20.48.201","52.111.252.16","TLSv1.2","131","Application Data"
"428","17.471150","172.20.48.201","52.111.252.16","TLSv1.2","514","Application Data"
"429","17.486187","3.233.158.26","172.20.48.201","TLSv1.2","212","Application Data"
"430","17.486187","52.111.252.16","172.20.48.201","TCP","60","443  >  65217 [ACK] Seq=2227 Ack=5285 Win=851 Len=0"
"431","17.486910","172.20.48.201","3.233.158.26","TLSv1.2","89","Application Data"
"432","17.499198","3.233.158.26","172.20.48.201","TCP","60","443  >  65271 [ACK] Seq=198 Ack=1530 Win=105 Len=0"
